W	2022-05-18 21:22:43	39.078193000	-106.351398000	9240.5		\
W	2022-05-18 21:22:43	39.078293000	-106.351484000	9234.6		\
W	2022-05-18 21:22:43	39.078341000	-106.351537000	9232.0		\
W	2022-05-18 21:22:43	39.078367000	-106.351599000	9230.3		\
W	2022-05-18 21:22:43	39.078373000	-106.351929000	9227.7		\
W	2022-05-18 21:22:43	39.078440000	-106.352337000	9224.7		\
W	2022-05-18 21:22:43	39.078458000	-106.352616000	9223.4		\
W	2022-05-18 21:22:43	39.078415000	-106.352818000	9222.8		\
W	2022-05-18 21:22:43	39.078363000	-106.353061000	9225.7		\
W	2022-05-18 21:22:43	39.078069000	-106.353622000	9218.8		\
W	2022-05-18 21:22:43	39.077852000	-106.354069000	9211.9		\
W	2022-05-18 21:22:43	39.077551000	-106.354542000	9220.8		\
W	2022-05-18 21:22:43	39.077313000	-106.354901000	9236.2		\
W	2022-05-18 21:22:43	39.077036000	-106.355223000	9243.8		\
W	2022-05-18 21:22:43	39.076845000	-106.355413000	9246.7		\
W	2022-05-18 21:22:43	39.076755000	-106.355652000	9245.1		\
W	2022-05-18 21:22:43	39.076554000	-106.356092000	9249.3		\
W	2022-05-18 21:22:43	39.076492000	-106.356327000	9246.1		\
W	2022-05-18 21:22:43	39.076368000	-106.356546000	9241.8		\
W	2022-05-18 21:22:43	39.076143000	-106.356904000	9238.2		\
W	2022-05-18 21:22:43	39.075948000	-106.357043000	9241.8		\
W	2022-05-18 21:22:43	39.075791000	-106.357263000	9249.7		\
W	2022-05-18 21:22:43	39.075616000	-106.357503000	9256.6		\
W	2022-05-18 21:22:43	39.075479000	-106.357685000	9259.8		\
W	2022-05-18 21:22:43	39.075367000	-106.357851000	9257.9		\
W	2022-05-18 21:22:43	39.075317000	-106.358032000	9254.6		\
W	2022-05-18 21:22:43	39.075181000	-106.358321000	9243.8		\
W	2022-05-18 21:22:43	39.075015000	-106.358497000	9241.1		\
W	2022-05-18 21:22:43	39.074950000	-106.358770000	9240.2		\
W	2022-05-18 21:22:43	39.074853000	-106.358979000	9246.1		\
W	2022-05-18 21:22:43	39.074724000	-106.359198000	9255.6		\
W	2022-05-18 21:22:43	39.074629000	-106.359299000	9261.8		\
W	2022-05-18 21:22:43	39.074566000	-106.359412000	9265.7		\
W	2022-05-18 21:22:43	39.074467000	-106.359551000	9268.0		\
W	2022-05-18 21:22:43	39.074380000	-106.359706000	9267.1		\
W	2022-05-18 21:22:43	39.074247000	-106.359962000	9269.4		\
W	2022-05-18 21:22:43	39.074155000	-106.360149000	9272.0		\
W	2022-05-18 21:22:43	39.074060000	-106.360229000	9275.6		\
W	2022-05-18 21:22:43	39.073873000	-106.360368000	9282.5		\
W	2022-05-18 21:22:43	39.073736000	-106.360604000	9284.8		\
W	2022-05-18 21:22:43	39.073566000	-106.361005000	9289.4		\
W	2022-05-18 21:22:43	39.073413000	-106.361283000	9291.7		\
W	2022-05-18 21:22:43	39.073284000	-106.361534000	9291.3		\
W	2022-05-18 21:22:43	39.073172000	-106.361678000	9296.6		\
W	2022-05-18 21:22:43	39.073052000	-106.361705000	9307.1		\
W	2022-05-18 21:22:43	39.072960000	-106.361732000	9311.0		\
W	2022-05-18 21:22:43	39.072873000	-106.361919000	9312.3		\
W	2022-05-18 21:22:43	39.072637000	-106.362229000	9312.7		\
W	2022-05-18 21:22:43	39.072570000	-106.362395000	9315.0		\
W	2022-05-18 21:22:43	39.072450000	-106.362721000	9327.8		\
W	2022-05-18 21:22:43	39.072442000	-106.363063000	9325.5		\
W	2022-05-18 21:22:43	39.072371000	-106.363608000	9323.8		\
